id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
130470,"DuPont Retreat, walk 2 Metro",17633,Charlotte,,"West End, Foggy Bottom, GWU",38.90724543508468,-77.04897480529274,Entire home/apt,189,2,47,2015-09-07,0.95,29,336
704025,[1765] 1 BR - Minutes from GWU,25188,Seamless,,"West End, Foggy Bottom, GWU",38.89978199393668,-77.05180976627634,Entire home/apt,289,4,0,,,5,179
1085657,[1686-1D] 1BR w/Den - Foggy Bottom,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90141298110769,-77.04857785069663,Entire home/apt,299,4,0,,,5,365
7559867,Dupont West: Charming 2BR,28825130,Greg,,"West End, Foggy Bottom, GWU",38.906581241063215,-77.0491381234593,Entire home/apt,170,2,9,2015-09-28,4.82,3,57
7815293,Sunny Downtown Apartment,27651989,Laura,,"West End, Foggy Bottom, GWU",38.9035166154946,-77.0551994407373,Entire home/apt,130,2,0,,,1,37
7225840,Sunny West End Apartment,24155963,Katie,,"West End, Foggy Bottom, GWU",38.90254048974052,-77.0523697860346,Entire home/apt,149,4,2,2015-08-09,0.98,1,118
1901094,Lux 1BR Apt Near Georgetown,9419684,Mike,,"West End, Foggy Bottom, GWU",38.90178638326539,-77.04896989844462,Entire home/apt,259,3,0,,,19,57
3768871,Luxury Rowhouse in Dupont Circle,19312635,Matt,,"West End, Foggy Bottom, GWU",38.90674229564115,-77.04842357512715,Entire home/apt,349,2,19,2015-09-18,1.41,1,320
7545928,Strategic DC Spot - Master Bedroom!,36719879,Va & Aya,,"West End, Foggy Bottom, GWU",38.90172184165384,-77.05128848608202,Private room,78,1,8,2015-09-26,4.44,6,310
8356095,"Modern Studio, Adorable Cat,",9602852,Lindsay,,"West End, Foggy Bottom, GWU",38.89585646931663,-77.04459467334233,Entire home/apt,125,1,1,2015-09-29,1,1,27
4481897,Lux Private Room in Georgetown/ DC,23254878,Noosha,,"West End, Foggy Bottom, GWU",38.90685719622907,-77.05213354582446,Private room,95,1,7,2015-09-30,5.68,3,170
5538672,"Comfortable, quiet, clean studio.",4872794,Peter,,"West End, Foggy Bottom, GWU",38.90389274387612,-77.0526773184975,Entire home/apt,130,2,19,2015-09-01,3.13,2,62
1966995,One Private Bedroom in DC Downtown,6897889,Nan,,"West End, Foggy Bottom, GWU",38.9005835368813,-77.05271365249932,Private room,72,2,22,2015-09-05,1.04,3,350
6938781,Heart of DC - West End @ Georgetown,21898390,Saam,,"West End, Foggy Bottom, GWU",38.904014514358146,-77.05557714269051,Entire home/apt,175,14,3,2015-07-21,1.10,1,156
1901533,Lux 1BR Apt w/ Den Near Georgetown,9419684,Mike,,"West End, Foggy Bottom, GWU",38.90045278614636,-77.04914926700165,Entire home/apt,246,3,1,2014-12-22,0.10,19,57
4457588,"Large Sunny Studio, Ideal Location!",9449634,Mariah,,"West End, Foggy Bottom, GWU",38.896481562596215,-77.04808553337006,Entire home/apt,140,1,8,2015-09-26,2.47,1,68
6956166,Dupont Circle - Full Bed - Studio,36471238,Gerald,,"West End, Foggy Bottom, GWU",38.90642253243149,-77.04712886528176,Entire home/apt,65,1,2,2015-07-17,0.76,1,76
4727087,3 blocks away from National Mall,6718780,Ciro,,"West End, Foggy Bottom, GWU",38.89805663036261,-77.04081865741396,Entire home/apt,125,2,42,2015-10-01,4.19,1,0
7258693,Spacious 1BR Condo in Foggy Bottom,38002778,Jesse,,"West End, Foggy Bottom, GWU",38.902570803384265,-77.05464997797847,Entire home/apt,85,1,2,2015-09-28,2,1,153
90734,[1686-1]  Residences On The Avenue,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90023324056801,-77.04829884811548,Entire home/apt,309,3,3,2011-10-30,0.06,5,178
6791838,Downtown Washington DC Luxury 1BR,30283594,Kara,,"West End, Foggy Bottom, GWU",38.9056353461807,-77.05278281881876,Entire home/apt,569,3,0,,,16,90
4580081,Studio in the Heart of DC!,3216437,Han,,"West End, Foggy Bottom, GWU",38.90243179281679,-77.05444205892971,Entire home/apt,150,2,1,2015-05-04,0.20,1,170
623373,[1536-2/1] 2BR at West End 25 Lofts,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90740380631626,-77.0530724107511,Entire home/apt,279,4,5,2013-07-14,0.13,5,365
4266897,DC Foggy Bottom Iconic Rowhouse,1865736,Sally,,"West End, Foggy Bottom, GWU",38.90111652383542,-77.05221437512529,Entire home/apt,154,2,35,2015-09-08,2.95,3,268
5047724,Rowhouse Apt. in West Foggy Bottom,1865736,Sally,,"West End, Foggy Bottom, GWU",38.90106387618867,-77.05185206106928,Entire home/apt,165,2,17,2015-09-26,2.68,3,307
2262461,DuPont Cloud,17633,Charlotte,,"West End, Foggy Bottom, GWU",38.907137310258996,-77.04871543469834,Entire home/apt,149,3,25,2015-09-21,1.43,29,329
8160707,Studio in great Georgetown location,13817352,Pam,,"West End, Foggy Bottom, GWU",38.90211764149366,-77.05740779391382,Entire home/apt,104,1,2,2015-09-27,2,16,320
2594382,"Safe, snug, and cozy in Georgetown",6980679,Katherine,,"West End, Foggy Bottom, GWU",38.90874579245708,-77.05166624166709,Entire home/apt,125,2,5,2015-07-24,0.42,1,331
4408795,"Lux WestEnd 1 BR w/pool, gym & WiFi",9419684,Mike,,"West End, Foggy Bottom, GWU",38.90751362236417,-77.0536914219023,Entire home/apt,259,3,0,,,19,6
8446490,City Chic DuPont 1BR - A+ Location!,44470882,Paul,,"West End, Foggy Bottom, GWU",38.90666851591248,-77.04707769605716,Entire home/apt,155,1,0,,,1,156
1079181,[1686-1P] Residences On The Avenue,25188,Seamless,,"West End, Foggy Bottom, GWU",38.899744837838796,-77.05081361009184,Entire home/apt,259,4,2,2014-11-19,0.11,5,365
100440,Cool & Cozy~Walk to Everything!,526143,Ashleigh,,"West End, Foggy Bottom, GWU",38.90154823592317,-77.04998680768956,Entire home/apt,189,6,30,2015-08-09,0.62,2,350
1853555,Spacious 1BR in Foggy Bottom,9518607,Anne Marie,,"West End, Foggy Bottom, GWU",38.90024514372421,-77.0558534369545,Entire home/apt,110,1,12,2015-09-18,0.51,1,0
7112427,Strategic DC Location! Sweet Room,36719879,Va & Aya,,"West End, Foggy Bottom, GWU",38.90120759387625,-77.052955791917,Private room,58,1,14,2015-09-26,5.92,6,194
3090274,Entire Place to Yourself (1 BD Apt),15718169,Keith,,"West End, Foggy Bottom, GWU",38.90109651722626,-77.05087726232213,Entire home/apt,68,4,7,2015-01-04,0.42,1,90
1058667,[1686-2C] Residences On The Avenue,25188,Seamless,,"West End, Foggy Bottom, GWU",38.901826316821364,-77.04833248960612,Entire home/apt,309,4,5,2015-06-13,0.17,5,365
3047590,Convenient Spacious and Modern,368268,Earl,,"West End, Foggy Bottom, GWU",38.9017027887859,-77.051254000405,Entire home/apt,160,5,1,2014-05-27,0.06,4,274
7604187,"private room, two beds",35100182,Wendy,,"West End, Foggy Bottom, GWU",38.89794452259976,-77.0520858258872,Private room,80,1,0,,,1,349
6797009,West End Furnished Lux 1BR Apt,30283594,Kara,,"West End, Foggy Bottom, GWU",38.90633402448968,-77.05018665576978,Entire home/apt,569,3,0,,,16,90
8407813,Foggy Bottom K street,44203219,Hayk,,"West End, Foggy Bottom, GWU",38.903491241164154,-77.05448125051305,Entire home/apt,103,1,0,,,3,67
5870042,Furnished Lux 2BR Near Georgetown,30283594,Kara,,"West End, Foggy Bottom, GWU",38.90053240123877,-77.05075047714831,Entire home/apt,629,3,0,,,16,365
5114143,Lux 2BR Apt Near Georgetown,9419684,Mike,,"West End, Foggy Bottom, GWU",38.901705006773206,-77.04906665645086,Entire home/apt,324,3,5,2015-08-01,0.70,19,27
5220930,Entire Furnished Studio for Rent,3406465,Syeda,,"West End, Foggy Bottom, GWU",38.898350867827126,-77.04653671588284,Entire home/apt,90,7,2,2015-09-07,0.83,1,278
155756,[1142-2B] Lux 2BR in Foggy Bottom,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90548669814849,-77.05077415778517,Entire home/apt,329,3,8,2014-09-30,0.17,5,362
1065411,[1686-2P] Residences On The Avenue,25188,Seamless,,"West End, Foggy Bottom, GWU",38.89991548651794,-77.0501063403496,Entire home/apt,299,3,3,2015-08-24,0.43,5,356
248536,[1686-2S]  Residences On The Avenue,25188,Seamless,,"West End, Foggy Bottom, GWU",38.900509881670175,-77.04864905545841,Entire home/apt,349,4,10,2015-08-16,0.34,5,361
6645543,Beautiful Nest in Best Part of DC,9174955,Alejandro & Jackie,,"West End, Foggy Bottom, GWU",38.903323609771874,-77.05291278509964,Entire home/apt,95,1,0,,,1,96
240495,Penthouse Style~Center of It All!,526143,Ashleigh,,"West End, Foggy Bottom, GWU",38.89974697885507,-77.04847733396458,Entire home/apt,189,6,22,2015-08-25,0.46,2,344
2590533,Lux 2BR Apt in West End w/pool,9419684,Mike,,"West End, Foggy Bottom, GWU",38.907611913379114,-77.0501350472991,Entire home/apt,324,3,2,2015-05-19,0.26,19,27
5202425,Private apartment in Dupont Circle!,26911082,Janet,,"West End, Foggy Bottom, GWU",38.90671726528068,-77.04723186078982,Entire home/apt,100,4,1,2015-05-11,0.21,1,230
6221367,"[PC 222] 2 Bedroom, 2 Bath-West End",25188,Seamless,,"West End, Foggy Bottom, GWU",38.90706125545467,-77.05174663032172,Entire home/apt,299,3,2,2015-05-20,0.43,5,279
7131054,"Papal Visit Special - Wash, DC",37350301,Elizabeth,,"West End, Foggy Bottom, GWU",38.90238733272774,-77.05419790556213,Entire home/apt,215,2,0,,,1,2
1003509,[1686-2ST] Residences On The Avenue,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90021406791179,-77.0497726437341,Entire home/apt,319,4,10,2015-09-18,0.34,5,359
924924,"[1135-S2]Studio At 2424 Penn, DC",25188,Seamless,,"West End, Foggy Bottom, GWU",38.901907167965646,-77.05132947539174,Entire home/apt,155,3,6,2015-07-30,0.33,5,365
36541,[1720-7/8] Deluxe 1 BR-Foggy Bottom,25188,Seamless,,"West End, Foggy Bottom, GWU",38.903728993965544,-77.05140419109141,Entire home/apt,209,5,3,2015-07-25,0.07,5,337
807680,[1732-1Q]1BR 1 Bath Exec Suite,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90347070544883,-77.05013290412276,Entire home/apt,249,4,0,,,5,365
2641263,[1143]2BR PH @ Westbrooke Place,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90260875855869,-77.05105163843311,Entire home/apt,329,4,0,,,5,365
7615495,FOGGY BOTTOM DOWNTON DUPONT STUDIO,39930655,Nicole,,"West End, Foggy Bottom, GWU",38.8956909481424,-77.0441391072513,Entire home/apt,99,1,6,2015-09-26,3.27,3,321
4565171,Lux 2BR Apt Near Georgetown,9419684,Mike,,"West End, Foggy Bottom, GWU",38.900239169586044,-77.05057272647157,Entire home/apt,324,3,2,2015-04-09,0.20,19,24
8303678,Foggy Bottom Rowhouse Apartment,1865736,Sally,,"West End, Foggy Bottom, GWU",38.90194119431481,-77.05394737908615,Entire home/apt,168,2,0,,,3,306
6214131,LUXURY ROW HOUSE 2 BLKS TO METRO,32222661,Elif,,"West End, Foggy Bottom, GWU",38.90057475621537,-77.0531648421247,Entire home/apt,215,2,2,2015-08-28,1.09,1,127
234238,[1135-S1]Fully Furnished Studio -DC,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90394782423913,-77.05344085016164,Entire home/apt,159,3,9,2015-10-02,0.19,5,360
6968141,West End Furnished 2BR Lux Apt.,30283594,Kara,,"West End, Foggy Bottom, GWU",38.907730213027826,-77.05021539690226,Entire home/apt,629,3,0,,,16,90
6181730,West End Furnished Lux 2BR Apt,30283594,Kara,,"West End, Foggy Bottom, GWU",38.90182658971628,-77.05001920291485,Entire home/apt,629,3,0,,,16,90
6878647,Sunny Apartment in Central DC,593143,Daniel And Meghann,,"West End, Foggy Bottom, GWU",38.90385450162651,-77.05099892159255,Private room,89,2,1,2015-09-15,1,1,85
3020248,A Sofa Bed in Living Room,6897889,Nan,,"West End, Foggy Bottom, GWU",38.900609356219235,-77.05088431743067,Shared room,36,1,30,2015-09-10,4.48,3,349
8541684,Estudio en el corazon de D.C.,44968215,Mayra,,"West End, Foggy Bottom, GWU",38.902977966535374,-77.05448185915937,Entire home/apt,100,1,0,,,1,1
7910362,beautiful apartment w/ best view,1854694,Danielle,,"West End, Foggy Bottom, GWU",38.899993063659316,-77.05475829328097,Private room,115,1,10,2015-10-02,10,1,311
34000,[1536-S] Lux Studio - West End 25 ,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90672393899897,-77.05326266059052,Entire home/apt,239,7,1,2014-09-16,0.08,5,365
7853213,a,41361369,Sandhya,,"West End, Foggy Bottom, GWU",38.89991276958245,-77.0503697983802,Private room,100,1,0,,,1,25
1029369,[1720-7/2]Deluxe 1 BR-Foggy Bottom,25188,Seamless,,"West End, Foggy Bottom, GWU",38.903818923984154,-77.05193435670519,Entire home/apt,189,5,0,,,5,365
5870899,"[1135-S3]Studio At 2424 Penn, DC",25188,Seamless,,"West End, Foggy Bottom, GWU",38.90410601427044,-77.05299101383363,Entire home/apt,159,3,2,2015-05-19,0.37,5,360
8615548,Room for you!,29456,Saria,,"West End, Foggy Bottom, GWU",38.900850432118446,-77.05266211672404,Private room,100,1,0,,,1,365
4258011,Sunny Bedroom Loft-1 Block to Metro,22097635,Cam,,"West End, Foggy Bottom, GWU",38.902062924095496,-77.05249610272723,Private room,100,1,28,2015-09-21,2.34,1,356
3930336,Unbeatable loc w/ Prvt Deck ,368268,Earl,,"West End, Foggy Bottom, GWU",38.902598551583196,-77.05245697691913,Entire home/apt,160,3,6,2015-05-19,0.44,4,150
8034375,Washington Monument & Potomac River,42421601,Michael,,"West End, Foggy Bottom, GWU",38.90351481314943,-77.05256385160503,Entire home/apt,130,1,0,,,1,5
5003334,Beautiful Apartment in Foggy Bottom,14513477,Cecilia,,"West End, Foggy Bottom, GWU",38.89882220015687,-77.05059016970593,Entire home/apt,125,2,24,2015-09-16,2.94,1,118
4385129,Ideal Studio in Downtown DC,22764801,Erin,,"West End, Foggy Bottom, GWU",38.902220432007304,-77.05480291997347,Entire home/apt,115,2,63,2015-09-28,5.51,1,274
2570378,Awesome Penthouse w/ Private Roof,7940551,Joel,,"West End, Foggy Bottom, GWU",38.901859318477406,-77.05069461125629,Entire home/apt,189,3,6,2015-06-30,0.98,1,51
8632665,Cozy 1BR Apt 1.5 Blocks from Metro,30313706,Christina,,"West End, Foggy Bottom, GWU",38.8979395273859,-77.05250117181448,Entire home/apt,140,1,0,,,2,185
8443024,Couch and Airbed Available in DC,31659642,Ryan,,"West End, Foggy Bottom, GWU",38.907125591871946,-77.05212669741705,Shared room,1000,2,0,,,1,0
5814764,StudioSpace in the Heart of DC,30170663,Lana 'N Srija,,"West End, Foggy Bottom, GWU",38.89937792055992,-77.05252031748981,Entire home/apt,165,1,19,2015-08-15,3.28,1,189
3151012,Comfty studio with great location!,13956456,Erika,,"West End, Foggy Bottom, GWU",38.8956925854425,-77.04625498913155,Entire home/apt,115,2,4,2014-10-14,0.29,1,22
22943,[1142-1D1]1BR w/Den- Foggy Bottom ,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90424446699195,-77.05277223367739,Entire home/apt,249,3,1,2011-05-27,0.02,5,365
6986245,Downtown Apt near Dupont Circle,33221418,Flatbook,,"West End, Foggy Bottom, GWU",38.89987224419926,-77.04892644227688,Entire home/apt,132,3,1,2015-09-10,1,2,0
2378200,Luxury Condo in Dupont Circle!,12128500,Rhonda,,"West End, Foggy Bottom, GWU",38.9061526696854,-77.04710441542491,Entire home/apt,189,1,10,2015-09-18,0.69,1,308
6397726,Cozy room + Bike in Dupont Circle,3332796,Phan,,"West End, Foggy Bottom, GWU",38.907838208535324,-77.04947587988254,Private room,79,1,0,,,1,116
605953,[1142-1] 1BR-2400 M in Foggy Bottom,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90395284140108,-77.05082348732834,Entire home/apt,239,3,1,2013-03-28,0.03,5,365
965878,Sun Filled Top Floor City Center!,368268,Earl,,"West End, Foggy Bottom, GWU",38.90310081579858,-77.05192949861707,Entire home/apt,150,7,3,2015-03-01,0.10,4,61
2006388,Amazing studio in Foggy Bottom,3044889,Aksinya,,"West End, Foggy Bottom, GWU",38.899814101968914,-77.04606129479656,Entire home/apt,96,3,6,2015-07-16,0.44,1,302
821164,"DC Furnished, Top location",319645,Frank,,"West End, Foggy Bottom, GWU",38.90245243089518,-77.05147050368338,Entire home/apt,139,4,6,2015-06-14,0.31,1,12
6356416,Downtown Studio near White House,33114137,Shirin,,"West End, Foggy Bottom, GWU",38.896379782292115,-77.04588509961964,Entire home/apt,99,2,21,2015-09-30,5.04,1,120
7298509,Heart of Washington DC Compact Room,36719879,Va & Aya,,"West End, Foggy Bottom, GWU",38.897441836180036,-77.04609775601203,Private room,56,1,0,,,6,334
703986,[1765]Studio At GWU Inn,25188,Seamless,,"West End, Foggy Bottom, GWU",38.900820412206315,-77.05295609129783,Entire home/apt,219,4,0,,,5,365
1029378,DUPONT CIRCLE: 3 Blocks to Metro!,883538,Trish,,"West End, Foggy Bottom, GWU",38.906610242862946,-77.04860088158556,Entire home/apt,295,25,0,,,1,151
4251432,Elegant and Spacious Pied-à-terre,368268,Earl,,"West End, Foggy Bottom, GWU",38.90305593803984,-77.0534016015815,Entire home/apt,100,6,6,2015-04-23,0.51,4,158
7716746,Downtown/GWU/Foggy Bottom apt,23423028,Sue,,"West End, Foggy Bottom, GWU",38.89920700384441,-77.04914146594437,Entire home/apt,229,2,0,,,2,351
898544,welcome to the heart of washington,4795247,Diana,,"West End, Foggy Bottom, GWU",38.89878713805989,-77.05286855544668,Entire home/apt,300,1,8,2015-07-10,0.42,2,318
5627886,NomadicNest in Historic FoggyBottom,16634546,Rebeka,,"West End, Foggy Bottom, GWU",38.901478828046855,-77.05363783416227,Entire home/apt,120,1,6,2015-09-21,1.17,1,337
3650599,Nice studio in Foggy Bottom,6296171,Mauricio,,"West End, Foggy Bottom, GWU",38.89732223038217,-77.04575636481958,Entire home/apt,105,3,10,2015-07-28,2.10,1,18
6527306,Sunny Studio -Walk Everywhere (GWU),6688996,Cris,,"West End, Foggy Bottom, GWU",38.90067623600994,-77.05074663878207,Entire home/apt,108,2,6,2015-09-15,1.73,1,25
7192467,Lovely Studio in The Heart of DC!,36719879,Va & Aya,,"West End, Foggy Bottom, GWU",38.896247123658185,-77.04598744648422,Entire home/apt,118,1,5,2015-09-28,5,6,342
898543,welcome to foggy bottom - on metro!,4795247,Diana,,"West End, Foggy Bottom, GWU",38.899612680017405,-77.05292721309169,Entire home/apt,310,1,18,2015-09-19,1.40,2,326
6003263,Foggy Bottom Gem,14268157,Gohar,,"West End, Foggy Bottom, GWU",38.90375804490354,-77.05533026182579,Entire home/apt,100,1,12,2015-07-11,2.35,3,71
7090899,Washington DC's Best Address,37165853,Ehab,,"West End, Foggy Bottom, GWU",38.906293484543546,-77.05405038442058,Entire home/apt,188,1,3,2015-08-05,1.11,1,241
7619081,Queen Bed - luxury Foggy Bottoy APT,30903291,Ricki,,"West End, Foggy Bottom, GWU",38.899632195539965,-77.05269955802386,Shared room,65,7,0,,,2,40
7084819,Foggy Bottom Studio w/ Roof Deck,35596818,Ledger,,"West End, Foggy Bottom, GWU",38.89644824720763,-77.04712776218925,Entire home/apt,116,1,25,2015-09-22,8.43,1,282
7379567,Large 1 BR in Historic Foggy Bottom,38658256,James,,"West End, Foggy Bottom, GWU",38.90203615522493,-77.05332527628279,Entire home/apt,149,1,1,2015-10-01,1,1,55
5940622,Private bedroom & bath in prime loc,21187323,Amy,,"West End, Foggy Bottom, GWU",38.90439908806964,-77.05003213649329,Private room,150,2,9,2015-09-19,1.60,1,356
5838952,Cozy 1BR Apt 1.5 Blocks from Metro,30313706,Christina,,"West End, Foggy Bottom, GWU",38.898866731314456,-77.05098593293602,Private room,70,1,0,,,2,161
4601641,Master bedroom private bath & patio,23848296,Giuliana,,"West End, Foggy Bottom, GWU",38.904678467676156,-77.0541431187299,Private room,130,5,2,2015-07-09,0.35,1,365
2351587,Spacious & Modern in West End,1864688,Art,,"West End, Foggy Bottom, GWU",38.89974390384747,-77.04306752627453,Entire home/apt,95,5,21,2015-08-29,1.17,6,7
6683798,Cozy Studio w/Terrace close to WH,17152495,Jose,,"West End, Foggy Bottom, GWU",38.897178851125844,-77.04667433493528,Entire home/apt,165,7,0,,,1,81
597427,[1135-S ]Fully Furnished Studio -DC,25188,Seamless,,"West End, Foggy Bottom, GWU",38.90263308048585,-77.05235677167627,Private room,155,4,4,2015-09-18,0.13,5,365
1901611,Lux 2BR Apt Near Georgetown,9419684,Mike,,"West End, Foggy Bottom, GWU",38.89987204449939,-77.05049221530784,Entire home/apt,324,3,5,2015-03-21,0.25,19,24
4427676,Historic Row House Suite,11980555,Darob,,"West End, Foggy Bottom, GWU",38.904255890707816,-77.04967509864711,Entire home/apt,150,2,52,2015-09-21,4.70,2,333
5228382,Cozy 1BD in great location,4919119,Soumya,,"West End, Foggy Bottom, GWU",38.9019699288245,-77.0550625723676,Entire home/apt,109,2,0,,,1,64
7978419,Super Central Furnished Junior 1BR,23382687,Francesca,,"West End, Foggy Bottom, GWU",38.898005261680794,-77.0468021505939,Entire home/apt,110,2,0,,,1,16
6487066,Lux 2BR Apt in West End w/pool,9419684,Mike,,"West End, Foggy Bottom, GWU",38.906534692419605,-77.0490967697401,Entire home/apt,324,3,0,,,19,27
2729723,Living Room with Privacy ,6897889,Nan,,"West End, Foggy Bottom, GWU",38.89919868112758,-77.0519522575155,Shared room,60,2,10,2015-09-16,0.55,3,101
1943175,Central and safest - DuPont Circle,1131910,Ishwar,,"West End, Foggy Bottom, GWU",38.90675799309707,-77.04829946906375,Entire home/apt,160,3,11,2015-07-21,0.49,2,347
6588026,Lovely Spaceous Sunny Dupont Studio,34461011,Tamaro,,"West End, Foggy Bottom, GWU",38.90635418089494,-77.047669461559,Entire home/apt,95,1,3,2015-07-22,0.77,1,95
8054222,Adorable studio in the middle of DC,32239703,Bridgette,,"West End, Foggy Bottom, GWU",38.903169070939654,-77.05006928981076,Entire home/apt,128,2,2,2015-09-25,2,1,340
4706142,Living room for rent,24325663,Aaditya,,"West End, Foggy Bottom, GWU",38.901623616885225,-77.05327966210476,Shared room,50,1,2,2015-01-31,0.21,1,341
5953026,Queen bed for a week in luxury apt,30903291,Ricki,,"West End, Foggy Bottom, GWU",38.89839545302063,-77.05386028152522,Entire home/apt,75,7,0,,,2,151
8309843,Modern.Clean.Great location.GW.,43811269,Andrew,,"West End, Foggy Bottom, GWU",38.89702732845512,-77.045702406132,Entire home/apt,135,3,1,2015-09-18,1,1,344
98065,[1536-1] Lux 1BR-New West End 25,25188,Seamless,,"West End, Foggy Bottom, GWU",38.9075655579642,-77.05383493293792,Entire home/apt,249,4,0,,,5,365
7912558,Newly Renovated K Street Condo,39042041,Cassandra,,"West End, Foggy Bottom, GWU",38.9033836703778,-77.05424166992769,Entire home/apt,120,1,0,,,1,338
4157905,1 BR w Balcony @ iconic landmark,21577069,Betsy,,"West End, Foggy Bottom, GWU",38.900197691770714,-77.05539440426408,Entire home/apt,179,3,13,2015-06-27,1.09,1,85
7005310,Heart of DC Cozy Semi-Private Room,36719879,Va & Aya,,"West End, Foggy Bottom, GWU",38.90047945996239,-77.05184501680682,Private room,53,1,1,2015-07-01,0.32,6,346
3694657,Foggy Bottom (GWU) Pearl,14268157,Gohar,,"West End, Foggy Bottom, GWU",38.90091058794922,-77.05182531100769,Entire home/apt,115,1,63,2015-08-05,4.55,3,51
7004468,Lovely Room in Convenient Location,36719879,Va & Aya,,"West End, Foggy Bottom, GWU",38.897850263672474,-77.04559614690943,Private room,70,7,0,,,6,320
140290,DuPont Deluxe -  spacious 1BR,17633,Charlotte,,"West End, Foggy Bottom, GWU",38.9073708178965,-77.04744017908061,Entire home/apt,159,4,33,2015-08-24,0.68,29,282
17378,[1720-6/8] Deluxe 1BR-Foggy Bottom,25188,Seamless,,"West End, Foggy Bottom, GWU",38.9040539632147,-77.05199142835515,Entire home/apt,209,4,2,2015-04-24,0.31,5,363
6835222,"Nice, Clean 1bd/1ba apartment",22218253,Janita,,"Mayfair, Hillbrook, Mahaning Heights",38.89684221495327,-76.94793505701497,Entire home/apt,50,2,3,2015-09-12,1.88,1,310
4292522,Luxury 1 Bd Apt in Heart of DC !,22284699,OneWorld,,"Mayfair, Hillbrook, Mahaning Heights",38.90310619671454,-76.94966453854583,Entire home/apt,175,1,1,2014-11-04,0.09,1,334
5396268,Modern 1 Bdrm Apt Next to Metro!,14673812,Nicole,,"Mayfair, Hillbrook, Mahaning Heights",38.895524510668906,-76.94771711148906,Entire home/apt,130,1,14,2015-07-23,2.19,1,365
2648427,"Large, Charming Victorian House.",4148646,Joan,,"Mayfair, Hillbrook, Mahaning Heights",38.89913953338902,-76.94495171989838,Entire home/apt,329,3,0,,,1,365
4957202,"New house, renting a private room",9679106,,,"Mayfair, Hillbrook, Mahaning Heights",38.90263887883233,-76.9506116063771,Private room,64,1,4,2015-08-09,1.14,1,86
8335947,Private Rm/Bath 1 block from metro,13888289,Maryam,,"Mayfair, Hillbrook, Mahaning Heights",38.89621389312186,-76.94969458101838,Private room,70,1,2,2015-09-18,2,1,363
123354,Renovated private studio near Metro,616715,Ann,,"Mayfair, Hillbrook, Mahaning Heights",38.89805741471629,-76.9440356349857,Entire home/apt,80,3,77,2015-09-18,1.47,1,347
8381308,Spacious house/yard for papal visit,43729683,Valerie,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89641423038003,-76.91678753544846,Entire home/apt,800,1,0,,,1,365
8496424,Gorgeous Spacious Masters Suite,4995711,Susan,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.8982044685386,-76.91865385122482,Private room,41,1,1,2015-10-01,1,2,357
3698666,Small Room w/twin bed (Free Extras),15185851,,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89377356761251,-76.91313699588372,Private room,55,2,0,,,1,365
2987397,Comfortable Queen Bed (Free Extras),15185851,,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89167629574546,-76.91338446782315,Private room,65,1,1,2014-09-13,0.08,1,365
2550485,Value + Space + Charm in Nice Home,4995711,Susan,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89964459460807,-76.92045297617146,Private room,42,1,3,2015-09-20,3,2,61
3700395,Comfortably Couch,15185851,Erica,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89230032423848,-76.91462309006343,Shared room,60,1,0,,,1,365
5201730,Private Suite/Bath near Metro in NE,26905977,Avonie,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90713808045403,-76.93017290708313,Private room,39,2,0,,,1,217
4532386,Logan Circle Apartment on 14th,22348027,Jason,,"Shaw, Logan Circle",38.91015571305588,-77.03312424485121,Entire home/apt,300,2,2,2015-05-24,0.30,1,275
8580901,Great Apt Next to convention center,45157190,Emon,,"Shaw, Logan Circle",38.90888573562689,-77.02312651257766,Private room,100,2,0,,,1,128
7636407,Small room near Convention Center,27998750,Ari,,"Shaw, Logan Circle",38.91093926309891,-77.01999493778777,Private room,60,2,9,2015-09-26,4.66,2,316
175608,People's Place -Convention Center,50148,Adreinne,,"Shaw, Logan Circle",38.90830896405372,-77.02363785898847,Entire home/apt,140,4,53,2015-09-17,1.09,3,316
4789130,Grand Victorian near White House,5159,Oliver,,"Shaw, Logan Circle",38.910138433226685,-77.029081124665,Private room,95,2,53,2015-10-02,5.89,1,347
